ID,session,cond,group_id,round,block,player,contribution,payoff,mean_contr_disp,mean_payoff_disp
2054,10,no-disp,9,5,1,C,4,24,4.75,23.25
2054,10,no-disp,9,5,1,P,5,23,4.75,23.25
2054,10,no-disp,9,6,1,A,10,21,7,24
2054,10,no-disp,9,6,1,B,4,27,7,24
2054,10,no-disp,9,6,1,C,9,22,7,24
2054,10,no-disp,9,6,1,P,5,26,7,24
2054,10,no-disp,9,7,1,A,13,20,8.25,24.75
2054,10,no-disp,9,7,1,B,8,25,8.25,24.75
2054,10,no-disp,9,7,1,C,7,26,8.25,24.75
2054,10,no-disp,9,7,1,P,5,28,8.25,24.75
2054,10,no-disp,9,8,1,A,10,21,7,24
2054,10,no-disp,9,8,1,B,5,26,7,24
2054,10,no-disp,9,8,1,C,8,23,7,24
2054,10,no-disp,9,8,1,P,5,26,7,24
2054,10,no-disp,9,9,1,A,8,24,7.25,24.75
2054,10,no-disp,9,9,1,B,6,26,7.25,24.75
2054,10,no-disp,9,9,1,C,10,22,7.25,24.75
2054,10,no-disp,9,9,1,P,5,27,7.25,24.75
2054,10,no-disp,9,10,1,A,12,19,6.75,24.25
2054,10,no-disp,9,10,1,B,3,28,6.75,24.25
2054,10,no-disp,9,10,1,C,7,24,6.75,24.25
2054,10,no-disp,9,10,1,P,5,26,6.75,24.25
2054,10,no-disp,9,11,1,A,8,21,5.75,23.25
2054,10,no-disp,9,11,1,B,7,22,5.75,23.25
2054,10,no-disp,9,11,1,C,3,26,5.75,23.25
2054,10,no-disp,9,11,1,P,5,24,5.75,23.25
2054,10,no-disp,9,12,1,A,5,22,4.5,22.5
2054,10,no-disp,9,12,1,B,3,24,4.5,22.5
2054,10,no-disp,9,12,1,C,5,22,4.5,22.5
2054,10,no-disp,9,12,1,P,5,22,4.5,22.5
2054,10,no-disp,9,13,1,A,5,27,7.25,24.75
2054,10,no-disp,9,13,1,B,6,26,7.25,24.75
2054,10,no-disp,9,13,1,C,13,19,7.25,24.75
2054,10,no-disp,9,13,1,P,5,27,7.25,24.75
2054,10,no-disp,9,14,1,A,9,22,6.5,24.5
2054,10,no-disp,9,14,1,B,7,24,6.5,24.5
2054,10,no-disp,9,14,1,C,5,26,6.5,24.5
2054,10,no-disp,9,14,1,P,5,26,6.5,24.5
2054,10,no-disp,9,15,1,A,9,21,6,24
2054,10,no-disp,9,15,1,B,2,28,6,24
2054,10,no-disp,9,15,1,C,8,22,6,24
2054,10,no-disp,9,15,1,P,5,25,6,24
2054,10,no-disp,9,16,1,A,6,23,5.75,23.25
2054,10,no-disp,9,16,1,B,6,23,5.75,23.25
2054,10,no-disp,9,16,1,C,6,23,5.75,23.25
2054,10,no-disp,9,16,1,P,5,24,5.75,23.25
2054,10,no-disp,9,17,1,A,4,26,6,24
2054,10,no-disp,9,17,1,B,11,19,6,24
2054,10,no-disp,9,17,1,C,4,26,6,24
2054,10,no-disp,9,17,1,P,5,25,6,24
2054,10,no-disp,9,18,1,A,6,21,4.25,22.75
2054,10,no-disp,9,18,1,B,1,26,4.25,22.75
2054,10,no-disp,9,18,1,C,5,22,4.25,22.75
2054,10,no-disp,9,18,1,P,5,22,4.25,22.75
2054,10,no-disp,9,19,1,A,1,24,3.25,21.75
2054,10,no-disp,9,19,1,B,3,22,3.25,21.75
2054,10,no-disp,9,19,1,C,4,21,3.25,21.75
2054,10,no-disp,9,19,1,P,5,20,3.25,21.75
2054,10,no-disp,9,20,1,A,1,26,4.25,22.75
2054,10,no-disp,9,20,1,B,6,21,4.25,22.75
2054,10,no-disp,9,20,1,C,5,22,4.25,22.75
2054,10,no-disp,9,20,1,P,5,22,4.25,22.75
2054,10,no-disp,9,21,1,A,1,29,6.25,23.75
2054,10,no-disp,9,21,1,B,6,24,6.25,23.75
2054,10,no-disp,9,21,1,C,13,17,6.25,23.75
2054,10,no-disp,9,21,1,P,5,25,6.25,23.75
2054,10,no-disp,9,22,1,A,5,26,7,24
2054,10,no-disp,9,22,1,B,10,21,7,24
2054,10,no-disp,9,22,1,C,8,23,7,24
2054,10,no-disp,9,22,1,P,5,26,7,24
2054,10,no-disp,9,23,1,A,6,23,5.5,23.5
2054,10,no-disp,9,23,1,B,4,25,5.5,23.5
2054,10,no-disp,9,23,1,C,7,22,5.5,23.5
2054,10,no-disp,9,23,1,P,5,24,5.5,23.5
2054,10,no-disp,9,24,1,A,10,19,5.25,23.75
2054,10,no-disp,9,24,1,B,4,25,5.25,23.75
2054,10,no-disp,9,24,1,C,2,27,5.25,23.75
2054,10,no-disp,9,24,1,P,5,24,5.25,23.75
2054,10,no-disp,9,25,1,A,5,22,4.5,22.5
2054,10,no-disp,9,25,1,B,3,24,4.5,22.5
2054,10,no-disp,9,25,1,C,5,22,4.5,22.5
2054,10,no-disp,9,25,1,P,5,22,4.5,22.5
2054,10,no-disp,9,26,1,A,3,22,3,22
2054,10,no-disp,9,26,1,B,0,25,3,22
2054,10,no-disp,9,26,1,C,4,21,3,22
2054,10,no-disp,9,26,1,P,5,20,3,22
2054,10,no-disp,9,27,1,A,4,22,3.5,22.5
2054,10,no-disp,9,27,1,B,4,22,3.5,22.5
2054,10,no-disp,9,27,1,C,1,25,3.5,22.5
2054,10,no-disp,9,27,1,P,5,21,3.5,22.5
2054,10,no-disp,9,28,1,A,4,21,3.25,21.75
2054,10,no-disp,9,28,1,B,2,23,3.25,21.75
2054,10,no-disp,9,28,1,C,2,23,3.25,21.75
2054,10,no-disp,9,28,1,P,5,20,3.25,21.75
2054,10,no-disp,9,29,1,A,2,23,3,22
2054,10,no-disp,9,29,1,B,3,22,3,22
2054,10,no-disp,9,29,1,C,2,23,3,22
2054,10,no-disp,9,29,1,P,5,20,3,22
2054,10,no-disp,9,30,1,A,4,23,4.25,22.75
2054,10,no-disp,9,30,1,B,5,22,4.25,22.75
2054,10,no-disp,9,30,1,C,3,24,4.25,22.75
2054,10,no-disp,9,30,1,P,5,22,4.25,22.75
2054,10,no-disp,9,1,2,P,10,34,14.75,29.25
2054,10,no-disp,9,2,2,P,10,35,15.25,29.75
2054,10,no-disp,9,3,2,P,10,38,17.5,30.5
2054,10,no-disp,9,4,2,P,10,38,17.5,30.5
2054,10,no-disp,9,5,2,P,20,32,20,32
2054,10,no-disp,9,6,2,P,20,32,20,32
2054,10,no-disp,9,7,2,P,20,32,20,32
2054,10,no-disp,9,8,2,P,20,32,20,32
2054,10,no-disp,9,9,2,P,20,32,20,32
2054,10,no-disp,9,10,2,P,20,32,20,32
2054,10,no-disp,9,11,2,P,20,32,20,32
2054,10,no-disp,9,12,2,P,20,32,20,32
2054,10,no-disp,9,13,2,P,20,32,20,32
2054,10,no-disp,9,14,2,P,20,32,20,32
2054,10,no-disp,9,15,2,P,20,32,20,32
2054,10,no-disp,9,16,2,P,20,32,20,32
2054,10,no-disp,9,17,2,P,20,32,20,32
2054,10,no-disp,9,18,2,P,20,32,20,32
2054,10,no-disp,9,19,2,P,20,32,20,32
2054,10,no-disp,9,20,2,P,20,32,20,32
2054,10,no-disp,9,21,2,P,20,32,20,32
2054,10,no-disp,9,22,2,P,20,32,20,32
2054,10,no-disp,9,23,2,P,20,32,20,32
2054,10,no-disp,9,24,2,P,20,32,20,32
2054,10,no-disp,9,25,2,P,20,32,20,32
2054,10,no-disp,9,26,2,P,20,24,15,29
2054,10,no-disp,9,27,2,P,20,24,15,29
2054,10,no-disp,9,28,2,P,15,27,13.75,28.25
2054,10,no-disp,9,29,2,P,10,18,5,23
2054,10,no-disp,9,30,2,P,0,20,0,20
2055,10,no-disp,10,1,1,A,18,25,14.5,28.5
2055,10,no-disp,10,1,1,B,15,28,14.5,28.5
2055,10,no-disp,10,1,1,C,12,31,14.5,28.5
2055,10,no-disp,10,1,1,P,13,30,14.5,28.5
2055,10,no-disp,10,2,1,A,11,30,13,28
2055,10,no-disp,10,2,1,B,12,29,13,28
2055,10,no-disp,10,2,1,C,16,25,13,28
2055,10,no-disp,10,2,1,P,13,28,13,28
2055,10,no-disp,10,3,1,A,7,30,10.75,26.25
2055,10,no-disp,10,3,1,B,12,25,10.75,26.25
2055,10,no-disp,10,3,1,C,11,26,10.75,26.25
2055,10,no-disp,10,3,1,P,13,24,10.75,26.25
2055,10,no-disp,10,4,1,A,11,28,11.5,27.5
2055,10,no-disp,10,4,1,B,10,29,11.5,27.5
2055,10,no-disp,10,4,1,C,12,27,11.5,27.5
2055,10,no-disp,10,4,1,P,13,26,11.5,27.5
2055,10,no-disp,10,5,1,A,7,32,11.75,27.25
2055,10,no-disp,10,5,1,B,12,27,11.75,27.25
2055,10,no-disp,10,5,1,C,15,24,11.75,27.25
2055,10,no-disp,10,5,1,P,13,26,11.75,27.25
2055,10,no-disp,10,6,1,A,10,27,10.5,26.5
2055,10,no-disp,10,6,1,B,4,33,10.5,26.5
2055,10,no-disp,10,6,1,C,15,22,10.5,26.5
2055,10,no-disp,10,6,1,P,13,24,10.5,26.5
2055,10,no-disp,10,7,1,A,7,30,10.75,26.25
2055,10,no-disp,10,7,1,B,12,25,10.75,26.25
2055,10,no-disp,10,7,1,C,11,26,10.75,26.25
2055,10,no-disp,10,7,1,P,13,24,10.75,26.25
2055,10,no-disp,10,8,1,A,8,29,10.5,26.5
2055,10,no-disp,10,8,1,B,10,27,10.5,26.5
2055,10,no-disp,10,8,1,C,11,26,10.5,26.5
2055,10,no-disp,10,8,1,P,13,24,10.5,26.5
2055,10,no-disp,10,9,1,A,8,26,8.75,25.25
2055,10,no-disp,10,9,1,B,12,22,8.75,25.25
2055,10,no-disp,10,9,1,C,2,32,8.75,25.25
2055,10,no-disp,10,9,1,P,13,21,8.75,25.25
2055,10,no-disp,10,10,1,A,6,27,8.25,24.75
2055,10,no-disp,10,10,1,B,9,24,8.25,24.75
2055,10,no-disp,10,10,1,C,5,28,8.25,24.75
2055,10,no-disp,10,10,1,P,13,20,8.25,24.75
2055,10,no-disp,10,11,1,A,10,20,6.25,23.75
2055,10,no-disp,10,11,1,B,2,28,6.25,23.75
2055,10,no-disp,10,11,1,C,3,27,6.25,23.75
2055,10,no-disp,10,11,1,P,10,20,6.25,23.75
2055,10,no-disp,10,12,1,A,5,24,5.5,23.5
2055,10,no-disp,10,12,1,B,6,23,5.5,23.5
2055,10,no-disp,10,12,1,C,1,28,5.5,23.5
2055,10,no-disp,10,12,1,P,10,19,5.5,23.5
2055,10,no-disp,10,13,1,A,5,25,6.25,23.75
2055,10,no-disp,10,13,1,B,5,25,6.25,23.75
2055,10,no-disp,10,13,1,C,5,25,6.25,23.75
2055,10,no-disp,10,13,1,P,10,20,6.25,23.75
2055,10,no-disp,10,14,1,A,7,24,6.5,24.5
2055,10,no-disp,10,14,1,B,3,28,6.5,24.5
2055,10,no-disp,10,14,1,C,6,25,6.5,24.5
2055,10,no-disp,10,14,1,P,10,21,6.5,24.5
2055,10,no-disp,10,15,1,A,2,27,5.25,23.75
2055,10,no-disp,10,15,1,B,2,27,5.25,23.75
2055,10,no-disp,10,15,1,C,7,22,5.25,23.75
2055,10,no-disp,10,15,1,P,10,19,5.25,23.75
2055,10,no-disp,10,16,1,A,0,27,4.5,22.5
2055,10,no-disp,10,16,1,B,5,22,4.5,22.5
2055,10,no-disp,10,16,1,C,3,24,4.5,22.5
2055,10,no-disp,10,16,1,P,10,17,4.5,22.5
2055,10,no-disp,10,17,1,A,3,27,6.25,23.75
2055,10,no-disp,10,17,1,B,5,25,6.25,23.75
2055,10,no-disp,10,17,1,C,7,23,6.25,23.75
2055,10,no-disp,10,17,1,P,10,20,6.25,23.75
2055,10,no-disp,10,18,1,A,1,28,5.5,23.5
2055,10,no-disp,10,18,1,B,1,28,5.5,23.5
2055,10,no-disp,10,18,1,C,10,19,5.5,23.5
2055,10,no-disp,10,18,1,P,10,19,5.5,23.5
2055,10,no-disp,10,19,1,A,4,26,6.25,23.75
2055,10,no-disp,10,19,1,B,6,24,6.25,23.75
2055,10,no-disp,10,19,1,C,5,25,6.25,23.75
2055,10,no-disp,10,19,1,P,10,20,6.25,23.75
2055,10,no-disp,10,20,1,A,7,28,9.25,25.75
2055,10,no-disp,10,20,1,B,11,24,9.25,25.75
2055,10,no-disp,10,20,1,C,9,26,9.25,25.75
2055,10,no-disp,10,20,1,P,10,25,9.25,25.75
2055,10,no-disp,10,21,1,A,5,24,5.25,23.75
2055,10,no-disp,10,21,1,B,5,24,5.25,23.75
2055,10,no-disp,10,21,1,C,1,28,5.25,23.75
2055,10,no-disp,10,21,1,P,10,19,5.25,23.75
2055,10,no-disp,10,22,1,A,4,20,2.5,21.5
2055,10,no-disp,10,22,1,B,1,23,2.5,21.5
2055,10,no-disp,10,22,1,C,0,24,2.5,21.5
2055,10,no-disp,10,22,1,P,5,19,2.5,21.5
2055,10,no-disp,10,23,1,A,2,21,2,21
2055,10,no-disp,10,23,1,B,0,23,2,21
2055,10,no-disp,10,23,1,C,1,22,2,21
2055,10,no-disp,10,23,1,P,5,18,2,21
2055,10,no-disp,10,24,1,A,4,21,3.25,21.75
2055,10,no-disp,10,24,1,B,4,21,3.25,21.75
2055,10,no-disp,10,24,1,C,0,25,3.25,21.75
2055,10,no-disp,10,24,1,P,5,20,3.25,21.75
2055,10,no-disp,10,25,1,A,6,23,5.25,23.75
2055,10,no-disp,10,25,1,B,2,27,5.25,23.75
2055,10,no-disp,10,25,1,C,8,21,5.25,23.75
2055,10,no-disp,10,25,1,P,5,24,5.25,23.75
2055,10,no-disp,10,26,1,A,6,23,5.5,23.5
2055,10,no-disp,10,26,1,B,6,23,5.5,23.5
2055,10,no-disp,10,26,1,C,5,24,5.5,23.5
2055,10,no-disp,10,26,1,P,5,24,5.5,23.5
2055,10,no-disp,10,27,1,A,0,27,4.25,22.75
2055,10,no-disp,10,27,1,B,7,20,4.25,22.75
2055,10,no-disp,10,27,1,C,5,22,4.25,22.75
2055,10,no-disp,10,27,1,P,5,22,4.25,22.75
2055,10,no-disp,10,28,1,A,2,24,3.5,22.5
2055,10,no-disp,10,28,1,B,4,22,3.5,22.5
2055,10,no-disp,10,28,1,C,3,23,3.5,22.5
2055,10,no-disp,10,28,1,P,5,21,3.5,22.5
2055,10,no-disp,10,29,1,A,10,18,4.75,23.25
2055,10,no-disp,10,29,1,B,4,24,4.75,23.25
2055,10,no-disp,10,29,1,C,0,28,4.75,23.25
2055,10,no-disp,10,29,1,P,5,23,4.75,23.25
2055,10,no-disp,10,30,1,A,5,23,4.75,23.25
2055,10,no-disp,10,30,1,B,7,21,4.75,23.25
2055,10,no-disp,10,30,1,C,2,26,4.75,23.25
2055,10,no-disp,10,30,1,P,5,23,4.75,23.25
2055,10,no-disp,10,1,2,P,7,23,6,24
2055,10,no-disp,10,2,2,P,7,30,10.25,26.75
2055,10,no-disp,10,3,2,P,9,31,12.25,27.75
2055,10,no-disp,10,4,2,P,10,33,14.25,28.75
2055,10,no-disp,10,5,2,P,12,31,14.25,28.75
2055,10,no-disp,10,6,2,P,12,35,16.5,30.5
2055,10,no-disp,10,7,2,P,14,36,18.5,31.5
2055,10,no-disp,10,8,2,P,20,32,20,32
2055,10,no-disp,10,9,2,P,20,32,20,32
2055,10,no-disp,10,10,2,P,20,32,20,32
2055,10,no-disp,10,11,2,P,20,32,20,32
2055,10,no-disp,10,12,2,P,20,32,20,32
2055,10,no-disp,10,13,2,P,20,32,20,32
2055,10,no-disp,10,14,2,P,20,32,20,32
2055,10,no-disp,10,15,2,P,20,32,20,32
2055,10,no-disp,10,16,2,P,20,32,20,32
2055,10,no-disp,10,17,2,P,20,32,20,32
2055,10,no-disp,10,18,2,P,20,32,20,32
2055,10,no-disp,10,19,2,P,20,32,20,32
2055,10,no-disp,10,20,2,P,20,32,20,32
2055,10,no-disp,10,21,2,P,20,32,20,32
2055,10,no-disp,10,22,2,P,20,32,20,32
2055,10,no-disp,10,23,2,P,20,32,20,32
2055,10,no-disp,10,24,2,P,20,32,20,32
2055,10,no-disp,10,25,2,P,20,32,20,32
2055,10,no-disp,10,26,2,P,20,32,20,32
2055,10,no-disp,10,27,2,P,20,32,20,32
2055,10,no-disp,10,28,2,P,20,32,20,32
2055,10,no-disp,10,29,2,P,20,32,20,32
2055,10,no-disp,10,30,2,P,20,8,5,23
2056,10,no-disp,10,1,1,A,18,23,13,28
2056,10,no-disp,10,1,1,B,15,26,13,28
2056,10,no-disp,10,1,1,C,12,29,13,28
2056,10,no-disp,10,1,1,P,7,34,13,28
2056,10,no-disp,10,2,1,A,9,30,11.5,27.5
2056,10,no-disp,10,2,1,B,9,30,11.5,27.5
2056,10,no-disp,10,2,1,C,13,26,11.5,27.5
2056,10,no-disp,10,2,1,P,15,24,11.5,27.5
2056,10,no-disp,10,3,1,A,12,25,10.75,26.25
2056,10,no-disp,10,3,1,B,13,24,10.75,26.25
2056,10,no-disp,10,3,1,C,8,29,10.75,26.25
2056,10,no-disp,10,3,1,P,10,27,10.75,26.25
2056,10,no-disp,10,4,1,A,9,25,8.5,25.5
2056,10,no-disp,10,4,1,B,5,29,8.5,25.5
2056,10,no-disp,10,4,1,C,10,24,8.5,25.5
2056,10,no-disp,10,4,1,P,10,24,8.5,25.5
2056,10,no-disp,10,5,1,A,11,20,7,24
2056,10,no-disp,10,5,1,B,2,29,7,24
2056,10,no-disp,10,5,1,C,5,26,7,24
2056,10,no-disp,10,5,1,P,10,21,7,24
2056,10,no-disp,10,6,1,A,8,20,4.75,23.25
2056,10,no-disp,10,6,1,B,8,20,4.75,23.25
2056,10,no-disp,10,6,1,C,3,25,4.75,23.25
2056,10,no-disp,10,6,1,P,0,28,4.75,23.25
2056,10,no-disp,10,7,1,A,1,28,5.25,23.75
2056,10,no-disp,10,7,1,B,7,22,5.25,23.75
2056,10,no-disp,10,7,1,C,8,21,5.25,23.75
2056,10,no-disp,10,7,1,P,5,24,5.25,23.75
2056,10,no-disp,10,8,1,A,9,22,7,24
2056,10,no-disp,10,8,1,B,3,28,7,24
2056,10,no-disp,10,8,1,C,6,25,7,24
2056,10,no-disp,10,8,1,P,10,21,7,24
2056,10,no-disp,10,9,1,A,7,25,7.25,24.75
2056,10,no-disp,10,9,1,B,7,25,7.25,24.75
2056,10,no-disp,10,9,1,C,5,27,7.25,24.75
2056,10,no-disp,10,9,1,P,10,22,7.25,24.75
2056,10,no-disp,10,10,1,A,9,24,7.75,25.25
2056,10,no-disp,10,10,1,B,7,26,7.75,25.25
2056,10,no-disp,10,10,1,C,5,28,7.75,25.25
2056,10,no-disp,10,10,1,P,10,23,7.75,25.25
2056,10,no-disp,10,11,1,A,5,26,7,24
2056,10,no-disp,10,11,1,B,2,29,7,24
2056,10,no-disp,10,11,1,C,11,20,7,24
2056,10,no-disp,10,11,1,P,10,21,7,24
2056,10,no-disp,10,12,1,A,8,25,7.75,25.25
2056,10,no-disp,10,12,1,B,4,29,7.75,25.25
2056,10,no-disp,10,12,1,C,9,24,7.75,25.25
2056,10,no-disp,10,12,1,P,10,23,7.75,25.25
2056,10,no-disp,10,13,1,A,9,19,5,23
2056,10,no-disp,10,13,1,B,5,23,5,23
2056,10,no-disp,10,13,1,C,1,27,5,23
2056,10,no-disp,10,13,1,P,5,23,5,23
2056,10,no-disp,10,14,1,A,3,19,1.25,20.75
2056,10,no-disp,10,14,1,B,2,20,1.25,20.75
2056,10,no-disp,10,14,1,C,0,22,1.25,20.75
2056,10,no-disp,10,14,1,P,0,22,1.25,20.75
2056,10,no-disp,10,15,1,A,1,23,2.5,21.5
2056,10,no-disp,10,15,1,B,2,22,2.5,21.5
2056,10,no-disp,10,15,1,C,1,23,2.5,21.5
2056,10,no-disp,10,15,1,P,6,18,2.5,21.5
2056,10,no-disp,10,16,1,A,2,23,2.75,22.25
2056,10,no-disp,10,16,1,B,0,25,2.75,22.25
2056,10,no-disp,10,16,1,C,3,22,2.75,22.25
2056,10,no-disp,10,16,1,P,6,19,2.75,22.25
2056,10,no-disp,10,17,1,A,6,21,4.25,22.75
2056,10,no-disp,10,17,1,B,1,26,4.25,22.75
2056,10,no-disp,10,17,1,C,4,23,4.25,22.75
2056,10,no-disp,10,17,1,P,6,21,4.25,22.75
2056,10,no-disp,10,18,1,A,2,23,2.75,22.25
2056,10,no-disp,10,18,1,B,1,24,2.75,22.25
2056,10,no-disp,10,18,1,C,2,23,2.75,22.25
2056,10,no-disp,10,18,1,P,6,19,2.75,22.25
2056,10,no-disp,10,19,1,A,5,20,3,22
2056,10,no-disp,10,19,1,B,5,20,3,22
2056,10,no-disp,10,19,1,C,2,23,3,22
2056,10,no-disp,10,19,1,P,0,25,3,22
2056,10,no-disp,10,20,1,A,9,17,3.75,22.25
2056,10,no-disp,10,20,1,B,2,24,3.75,22.25
2056,10,no-disp,10,20,1,C,1,25,3.75,22.25
2056,10,no-disp,10,20,1,P,3,23,3.75,22.25
2056,10,no-disp,10,21,1,A,1,25,3.75,22.25
2056,10,no-disp,10,21,1,B,4,22,3.75,22.25
2056,10,no-disp,10,21,1,C,0,26,3.75,22.25
2056,10,no-disp,10,21,1,P,10,16,3.75,22.25
2056,10,no-disp,10,22,1,A,3,25,5,23
2056,10,no-disp,10,22,1,B,0,28,5,23
2056,10,no-disp,10,22,1,C,7,21,5,23
2056,10,no-disp,10,22,1,P,10,18,5,23
2056,10,no-disp,10,23,1,A,3,30,7.75,25.25
2056,10,no-disp,10,23,1,B,10,23,7.75,25.25
2056,10,no-disp,10,23,1,C,8,25,7.75,25.25
2056,10,no-disp,10,23,1,P,10,23,7.75,25.25
2056,10,no-disp,10,24,1,A,4,29,7.75,25.25
2056,10,no-disp,10,24,1,B,8,25,7.75,25.25
2056,10,no-disp,10,24,1,C,9,24,7.75,25.25
2056,10,no-disp,10,24,1,P,10,23,7.75,25.25
2056,10,no-disp,10,25,1,A,3,26,5.5,23.5
2056,10,no-disp,10,25,1,B,3,26,5.5,23.5
2056,10,no-disp,10,25,1,C,6,23,5.5,23.5
2056,10,no-disp,10,25,1,P,10,19,5.5,23.5
2056,10,no-disp,10,26,1,A,8,26,8.5,25.5
2056,10,no-disp,10,26,1,B,6,28,8.5,25.5
2056,10,no-disp,10,26,1,C,10,24,8.5,25.5
2056,10,no-disp,10,26,1,P,10,24,8.5,25.5
2056,10,no-disp,10,27,1,A,2,27,5.5,23.5
2056,10,no-disp,10,27,1,B,4,25,5.5,23.5
2056,10,no-disp,10,27,1,C,6,23,5.5,23.5
2056,10,no-disp,10,27,1,P,10,19,5.5,23.5
2056,10,no-disp,10,28,1,A,4,24,4.75,23.25
2056,10,no-disp,10,28,1,B,4,24,4.75,23.25
2056,10,no-disp,10,28,1,C,1,27,4.75,23.25
2056,10,no-disp,10,28,1,P,10,18,4.75,23.25
2056,10,no-disp,10,29,1,A,4,25,5.25,23.75
2056,10,no-disp,10,29,1,B,7,22,5.25,23.75
2056,10,no-disp,10,29,1,C,10,19,5.25,23.75
2056,10,no-disp,10,29,1,P,0,29,5.25,23.75
2056,10,no-disp,10,30,1,A,3,23,3.5,22.5
2056,10,no-disp,10,30,1,B,6,20,3.5,22.5
2056,10,no-disp,10,30,1,C,4,22,3.5,22.5
2056,10,no-disp,10,30,1,P,1,25,3.5,22.5
2056,10,no-disp,10,1,2,P,15,15,6,24
2056,10,no-disp,10,2,2,P,10,27,10.25,26.75
2056,10,no-disp,10,3,2,P,10,30,12.25,27.75
2056,10,no-disp,10,4,2,P,15,28,14.25,28.75
2056,10,no-disp,10,5,2,P,10,33,14.25,28.75
2056,10,no-disp,10,6,2,P,20,27,16.5,30.5
2056,10,no-disp,10,7,2,P,20,30,18.5,31.5
2056,10,no-disp,10,8,2,P,20,32,20,32
2056,10,no-disp,10,9,2,P,20,32,20,32
2056,10,no-disp,10,10,2,P,20,32,20,32
2056,10,no-disp,10,11,2,P,20,32,20,32
2056,10,no-disp,10,12,2,P,20,32,20,32
2056,10,no-disp,10,13,2,P,20,32,20,32
2056,10,no-disp,10,14,2,P,20,32,20,32
2056,10,no-disp,10,15,2,P,20,32,20,32
2056,10,no-disp,10,16,2,P,20,32,20,32
2056,10,no-disp,10,17,2,P,20,32,20,32
2056,10,no-disp,10,18,2,P,20,32,20,32
2056,10,no-disp,10,19,2,P,20,32,20,32
2056,10,no-disp,10,20,2,P,20,32,20,32
2056,10,no-disp,10,21,2,P,20,32,20,32
2056,10,no-disp,10,22,2,P,20,32,20,32
2056,10,no-disp,10,23,2,P,20,32,20,32
2056,10,no-disp,10,24,2,P,20,32,20,32
2056,10,no-disp,10,25,2,P,20,32,20,32
2056,10,no-disp,10,26,2,P,20,32,20,32
2056,10,no-disp,10,27,2,P,20,32,20,32
2056,10,no-disp,10,28,2,P,20,32,20,32
2056,10,no-disp,10,29,2,P,20,32,20,32
2056,10,no-disp,10,30,2,P,0,28,5,23
2057,10,no-disp,10,1,1,A,18,26,15,29
2057,10,no-disp,10,1,1,B,15,29,15,29
2057,10,no-disp,10,1,1,C,12,32,15,29
2057,10,no-disp,10,1,1,P,15,29,15,29
2057,10,no-disp,10,2,1,A,12,27,11.75,27.25
2057,10,no-disp,10,2,1,B,16,23,11.75,27.25
2057,10,no-disp,10,2,1,C,8,31,11.75,27.25
2057,10,no-disp,10,2,1,P,11,28,11.75,27.25
2057,10,no-disp,10,3,1,A,12,25,10.25,26.75
2057,10,no-disp,10,3,1,B,4,33,10.25,26.75
2057,10,no-disp,10,3,1,C,10,27,10.25,26.75
2057,10,no-disp,10,3,1,P,15,22,10.25,26.75
2057,10,no-disp,10,4,1,A,6,30,10,26
2057,10,no-disp,10,4,1,B,11,25,10,26
2057,10,no-disp,10,4,1,C,15,21,10,26
2057,10,no-disp,10,4,1,P,8,28,10,26
2057,10,no-disp,10,5,1,A,11,25,9.75,26.25
2057,10,no-disp,10,5,1,B,6,30,9.75,26.25
2057,10,no-disp,10,5,1,C,10,26,9.75,26.25
2057,10,no-disp,10,5,1,P,12,24,9.75,26.25
2057,10,no-disp,10,6,1,A,3,30,7.75,25.25
2057,10,no-disp,10,6,1,B,12,21,7.75,25.25
2057,10,no-disp,10,6,1,C,9,24,7.75,25.25
2057,10,no-disp,10,6,1,P,7,26,7.75,25.25
2057,10,no-disp,10,7,1,A,5,23,4.75,23.25
2057,10,no-disp,10,7,1,B,0,28,4.75,23.25
2057,10,no-disp,10,7,1,C,4,24,4.75,23.25
2057,10,no-disp,10,7,1,P,10,18,4.75,23.25
2057,10,no-disp,10,8,1,A,3,24,4.25,22.75
2057,10,no-disp,10,8,1,B,5,22,4.25,22.75
2057,10,no-disp,10,8,1,C,4,23,4.25,22.75
2057,10,no-disp,10,8,1,P,5,22,4.25,22.75
2057,10,no-disp,10,9,1,A,5,21,3.75,22.25
2057,10,no-disp,10,9,1,B,3,23,3.75,22.25
2057,10,no-disp,10,9,1,C,0,26,3.75,22.25
2057,10,no-disp,10,9,1,P,7,19,3.75,22.25
2057,10,no-disp,10,10,1,A,2,25,4,23
2057,10,no-disp,10,10,1,B,4,23,4,23
2057,10,no-disp,10,10,1,C,5,22,4,23
2057,10,no-disp,10,10,1,P,5,22,4,23
2057,10,no-disp,10,11,1,A,0,25,3.25,21.75
2057,10,no-disp,10,11,1,B,5,20,3.25,21.75
2057,10,no-disp,10,11,1,C,2,23,3.25,21.75
2057,10,no-disp,10,11,1,P,6,19,3.25,21.75
2057,10,no-disp,10,12,1,A,2,22,2.5,21.5
2057,10,no-disp,10,12,1,B,1,23,2.5,21.5
2057,10,no-disp,10,12,1,C,7,17,2.5,21.5
2057,10,no-disp,10,12,1,P,0,24,2.5,21.5
2057,10,no-disp,10,13,1,A,1,24,2.75,22.25
2057,10,no-disp,10,13,1,B,2,23,2.75,22.25
2057,10,no-disp,10,13,1,C,3,22,2.75,22.25
2057,10,no-disp,10,13,1,P,5,20,2.75,22.25
2057,10,no-disp,10,14,1,A,3,24,4,23
